category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
Corridor_Illusion,cmp_high_pass.png,v2,1,35728,131.12,0.0
Corridor_Illusion,cmp_high_pass.png,v3,1,35728,162.97,0.0
Corridor_Illusion,cmp_high_pass.png,orig,2,34854,235.19,1.11
Corridor_Illusion,cmp_high_pass.png,v1,2,34854,37.41,110.53
Corridor_Illusion,cmp_high_pass.png,v2,2,34854,28.07,103.05
Corridor_Illusion,cmp_high_pass.png,v3,2,34854,73.66,89.31
Corridor_Illusion,cmp_low_pass.png,orig,1,23353,161.43,0.0
Corridor_Illusion,cmp_low_pass.png,v1,1,23353,163.29,0.0
Corridor_Illusion,cmp_low_pass.png,v2,1,23353,160.84,0.0
Corridor_Illusion,cmp_low_pass.png,v3,1,23353,222.59,0.0
Corridor_Illusion,cmp_low_pass.png,orig,2,22080,164.47,3.04
Corridor_Illusion,cmp_low_pass.png,v1,2,22080,44.05,119.24
Corridor_Illusion,cmp_low_pass.png,v2,2,22080,34.14,126.7
Corridor_Illusion,cmp_low_pass.png,v3,2,22080,157.22,65.37
Corridor_Illusion,cmp_minecraft_version.png,orig,1,16296,106.94,0.0
Corridor_Illusion,cmp_minecraft_version.png,v1,1,16296,25.93,0.0
Corridor_Illusion,cmp_minecraft_version.png,v2,1,16296,31.3,0.0
Corridor_Illusion,cmp_minecraft_version.png,v3,1,16296,141.0,0.0
Corridor_Illusion,cmp_minecraft_version.png,orig,2,16376,75.99,30.95
Corridor_Illusion,cmp_minecraft_version.png,v1,2,16376,2.44,23.49
Corridor_Illusion,cmp_minecraft_version.png,v2,2,16376,2.17,29.13
Corridor_Illusion,cmp_minecraft_version.png,v3,2,16376,22.58,118.42
Corridor_Illusion,cmp_no_cyllinders.png,orig,1,28704,165.62,0.0
Corridor_Illusion,cmp_no_cyllinders.png,v1,1,28704,136.84,0.0
Corridor_Illusion,cmp_no_cyllinders.png,v2,1,28704,134.98,0.0
Corridor_Illusion,cmp_no_cyllinders.png,v3,1,28704,202.25,0.0
Corridor_Illusion,cmp_no_cyllinders.png,orig,2,24381,174.42,8.8
Corridor_Illusion,cmp_no_cyllinders.png,v1,2,24381,43.91,92.93
Corridor_Illusion,cmp_no_cyllinders.png,v2,2,24381,40.52,94.46
Corridor_Illusion,cmp_no_cyllinders.png,v3,2,24381,82.24,120.01
Corridor_Illusion,cmp_no_shadow.png,orig,1,23250,177.5,0.0
Corridor_Illusion,cmp_no_shadow.png,v1,1,23250,138.35,0.0
Corridor_Illusion,cmp_no_shadow.png,v2,1,23250,150.07,0.0
Corridor_Illusion,cmp_no_shadow.png,v3,1,23250,212.75,0.0
Corridor_Illusion,cmp_no_shadow.png,orig,2,20880,174.65,2.85
Corridor_Illusion,cmp_no_shadow.png,v1,2,20880,43.95,94.4
Corridor_Illusion,cmp_no_shadow.png,v2,2,20880,35.39,114.68
Corridor_Illusion,cmp_no_shadow.png,v3,2,20880,95.64,117.11
Corridor_Illusion,cmp_no_walls.png,orig,1,21712,167.52,0.0
Corridor_Illusion,cmp_no_walls.png,v1,1,21712,196.76,0.0
Corridor_Illusion,cmp_no_walls.png,v2,1,21712,192.15,0.0
Corridor_Illusion,cmp_no_walls.png,v3,1,21712,233.31,0.0
Corridor_Illusion,cmp_no_walls.png,orig,2,22080,172.5,4.98
Corridor_Illusion,cmp_no_walls.png,v1,2,22080,71.68,125.08
Corridor_Illusion,cmp_no_walls.png,v2,2,22080,71.39,120.76
Corridor_Illusion,cmp_no_walls.png,v3,2,22080,190.32,42.99
Corridor_Illusion,cmp_only_cylinders.png,orig,1,23250,180.38,0.0
Corridor_Illusion,cmp_only_cylinders.png,v1,1,23250,168.59,0.0
Corridor_Illusion,cmp_only_cylinders.png,v2,1,23250,162.19,0.0
Corridor_Illusion,cmp_only_cylinders.png,v3,1,23250,217.15,0.0
Corridor_Illusion,cmp_only_cylinders.png,orig,2,22936,179.36,1.02
Corridor_Illusion,cmp_only_cylinders.png,v1,2,22936,103.09,65.5
Corridor_Illusion,cmp_only_cylinders.png,v2,2,22936,150.31,11.88
Corridor_Illusion,cmp_only_cylinders.png,v3,2,22936,223.59,6.44
Corridor_Illusion,cmp_shepard_illusion.jpg,orig,1,33975,159.8,0.0
Corridor_Illusion,cmp_shepard_illusion.jpg,v1,1,33975,116.34,0.0
Corridor_Illusion,cmp_shepard_illusion.jpg,v2,1,33975,113.38,0.0
Corridor_Illusion,cmp_shepard_illusion.jpg,v3,1,33975,211.17,0.0
Corridor_Illusion,cmp_shepard_illusion.jpg,orig,2,31476,170.44,10.64
Corridor_Illusion,cmp_shepard_illusion.jpg,v1,2,31476,89.13,27.21
Corridor_Illusion,cmp_shepard_illusion.jpg,v2,2,31476,95.6,17.78
Corridor_Illusion,cmp_shepard_illusion.jpg,v3,2,31476,187.15,24.02
Corridor_Illusion,cmp_size_prior.jpg,orig,1,25137,165.35,0.0
Corridor_Illusion,cmp_size_prior.jpg,v1,1,25137,119.0,0.0
Corridor_Illusion,cmp_size_prior.jpg,v2,1,25137,133.25,0.0
Corridor_Illusion,cmp_size_prior.jpg,v3,1,25137,178.8,0.0
Corridor_Illusion,cmp_size_prior.jpg,orig,2,7098,187.34,21.99
Corridor_Illusion,cmp_size_prior.jpg,v1,2,7098,23.6,95.4
Corridor_Illusion,cmp_size_prior.jpg,v2,2,7098,21.74,111.51
Corridor_Illusion,cmp_size_prior.jpg,v3,2,7098,52.21,126.59
Corridor_Illusion,cmp_size_prior.jpg,orig,3,6710,189.65,0.0
Corridor_Illusion,cmp_size_prior.jpg,v1,3,6710,22.6,0.0
Corridor_Illusion,cmp_size_prior.jpg,v2,3,6710,24.5,0.0
Corridor_Illusion,cmp_size_prior.jpg,v3,3,6710,53.31,0.0
Corridor_Illusion,cmp_size_prior.jpg,orig,4,26620,177.29,12.36
Corridor_Illusion,cmp_size_prior.jpg,v1,4,26620,134.81,112.21
Corridor_Illusion,cmp_size_prior.jpg,v2,4,26620,141.55,117.05
Corridor_Illusion,cmp_size_prior.jpg,v3,4,26620,173.99,120.68
Corridor_Illusion,cmp_solid.png,orig,1,22878,165.99,0.0
Corridor_Illusion,cmp_solid.png,v1,1,22878,112.37,0.0
Corridor_Illusion,cmp_solid.png,v2,1,22878,122.26,0.0
Corridor_Illusion,cmp_solid.png,v3,1,22878,219.29,0.0
Corridor_Illusion,cmp_solid.png,orig,2,22204,165.61,0.38
Corridor_Illusion,cmp_solid.png,v1,2,22204,44.18,68.19
Corridor_Illusion,cmp_solid.png,v2,2,22204,33.01,89.25
Corridor_Illusion,cmp_solid.png,v3,2,22204,141.45,77.84
Corridor_Illusion,cmp_solid_bordered.png,orig,1,22878,169.94,0.0
Corridor_Illusion,cmp_solid_bordered.png,v1,1,22878,108.32,0.0
Corridor_Illusion,cmp_solid_bordered.png,v2,1,22878,130.99,0.0
Corridor_Illusion,cmp_solid_bordered.png,v3,1,22878,212.37,0.0
Corridor_Illusion,cmp_solid_bordered.png,orig,2,22184,168.86,1.08
Corridor_Illusion,cmp_solid_bordered.png,v1,2,22184,34.03,74.29
Corridor_Illusion,cmp_solid_bordered.png,v2,2,22184,44.46,86.53
Corridor_Illusion,cmp_solid_bordered.png,v3,2,22184,64.64,147.73
Corridor_Illusion,cmp_warped.png,orig,1,20608,172.47,0.0
Corridor_Illusion,cmp_warped.png,v1,1,20608,187.52,0.0
Corridor_Illusion,cmp_warped.png,v2,1,20608,187.67,0.0
Corridor_Illusion,cmp_warped.png,v3,1,20608,212.09,0.0
Corridor_Illusion,cmp_warped.png,orig,2,21204,173.64,1.17
Corridor_Illusion,cmp_warped.png,v1,2,21204,90.12,97.4
Corridor_Illusion,cmp_warped.png,v2,2,21204,109.28,78.39
Corridor_Illusion,cmp_warped.png,v3,2,21204,120.28,91.81
Corridor_Illusion,cmp_warped.png,orig,3,21432,173.03,0.0
Corridor_Illusion,cmp_warped.png,v1,3,21432,183.69,0.0
Corridor_Illusion,cmp_warped.png,v2,3,21432,180.84,0.0
Corridor_Illusion,cmp_warped.png,v3,3,21432,206.9,0.0
Corridor_Illusion,cmp_warped.png,orig,4,23370,131.26,41.77
Corridor_Illusion,cmp_warped.png,v1,4,23370,62.51,121.18
Corridor_Illusion,cmp_warped.png,v2,4,23370,76.45,104.39
Corridor_Illusion,cmp_warped.png,v3,4,23370,74.97,131.93
